bookID,title,authors,average_rating,isbn,isbn13
35927,Smart Love,Martha Heineman Pieper/William J. Pieper,3.91,1558321829,9.78156E+12
35958,Sagwa  the Chinese Siamese Cat,Amy Tan/Gretchen Schields,4.03,0689846177,9.78069E+12
35959,The Bonesetter's Daughter,Amy Tan,3.99,0006550436,9.78001E+12
35963,The Opposite of Fate,Amy Tan,3.92,0007170408,9.78001E+12
35975,Bonesetter's Daughter,Amy Tan/Joan Chen,3.99,1597770760,9.7816E+12
35983,The Horizontal World: Growing Up Wild in the Middle of Nowhere,Debra Marquart,3.77,1582433453,9.78158E+12
35986,Horizontal Gene Transfer,Michael Syvanen/Clarence I. Kado,4,0126801266,9.78013E+12
35987,The Greek Islands,Lawrence Durrell,3.89,0571214266,9.78057E+12
35988,The Avignon Quintet: Monsieur  Livia  Constance  Sebastian and Quinx,Lawrence Durrell,4.07,0571225551,9.78057E+12
35991,Through the Dark Labyrinth: A Biography of Lawrence Durrell,Gordon Bowker,3.83,0312172257,9.78031E+12
35997,Clear Light of Day,Anita Desai,3.68,0618074511,9.78062E+12
36004,In Custody,Anita Desai,3.33,0140238131,9.78014E+12
36005,Baumgartner's Bombay,Anita Desai,3.47,0618056807,9.78062E+12
36023,Tim Burton: Interviews,Kristian Fraga,4.26,1578067596,9.78158E+12
36025,Mysteries,Colin Wilson,4.08,1842931857,9.78184E+12
36028,The Occult: A History,Colin Wilson,3.91,0394718135,9.78039E+12
36047,Exemplary Novels IV: Lady Cornelia  the Deceitful Marriage  the Dialogue of the Dogs,Miguel de Cervantes Saavedra/John Macklin,4.2,0856684988,9.78086E+12
36048,In the Royal Manner : Expert Advice on Etiquette and Entertaining from the Former Butler to Diana  Princess of Wales,Paul Burrell,3.64,044652641X,9.78045E+12
36060,Because the Night (Lloyd Hopkins  #2),James Ellroy,3.48,1400095298,9.7814E+12
36062,Crime Wave: Reportage and Fiction from the Underside of L.A.,James Ellroy/Art Cooper,3.59,037570471X,9.78038E+12
36063,Suicide Hill (Lloyd Hopkins  #3),James Ellroy,3.53,1400095301,9.7814E+12
36064,American Tabloid (Underworld USA #1),James Ellroy,4.21,037572737X,9.78038E+12
36067,Your Cheatin' Heart,Nancy Bartholomew,3.69,0061014095,9.78006E+12
36071,First Things First,Stephen R. Covey/A. Roger Merrill/Rebecca R. Merrill,4.1,0684802031,9.78068E+12
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey/Jim Collins,4.1,0743269519,9.78074E+12
36076,The Speed of Trust: The One Thing that Changes Everything,Stephen M.R. Covey,3.99,074329730X,9.78074E+12
36085,Everything Bad is Good for You,Steven Johnson,3.5,1594481946,9.78159E+12
36086,The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science  Cities  and the Modern World,Steven Johnson,3.9,1594489254,9.78159E+12
36128,The Fountains of Paradise,Arthur C. Clarke,3.96,0151327734,9.78015E+12
36137,Bad Dreams,Kim Newman,3.16,0786702273,9.78079E+12
36140,Strawberry Days: How Internment Destroyed a Japanese American Community,David Neiwert,4,140396792X,9.7814E+12
36154,The Price of Glory (Saga of the Gray Death Legion  #3),William H. Keith Jr.,3.89,1555600387,9.78156E+12
36157,Feast of Souls (The Magister Trilogy  #1),C.S. Friedman,3.89,0756404320,9.78076E+12
36158,In Conquest Born (In Conquest Born  #1),C.S. Friedman,3.88,0756400430,9.78076E+12
36159,Black Sun Rising (The Coldfire Trilogy  #1),C.S. Friedman,3.93,0756403146,9.78076E+12
36160,Crown of Shadows (The Coldfire Trilogy  #3),C.S. Friedman,4.17,0756403189,9.78076E+12
36161,The Madness Season,C.S. Friedman,4.05,0886774446,9.78089E+12
36162,This Alien Shore,C.S. Friedman,4.04,0886777992,9.78089E+12
36190,Whirlpool,Elizabeth Lowell/Ann Maxwell,3.78,0060511133,9.78006E+12
36191,Reckless Love (MacKenzie-Blackthorn #1),Elizabeth Lowell,3.8,0373772521,9.78037E+12
36193,Warrior (MacKenzie-Blackthorn #5),Elizabeth Lowell,3.91,1551669048,9.78155E+12
36195,Only Mine (Only Series  #2),Elizabeth Lowell,3.92,0380763397,9.78038E+12
36197,The Secret Sister,Ann Maxwell/Elizabeth Lowell,3.65,0060511109,9.78006E+12
36198,Tell Me No Lies,Elizabeth Lowell,3.99,0373771258,9.78037E+12
36203,Sweet Rosie O'Grady,Joan Jonker,4.48,0747253749,9.78075E+12
36216,Fergus and the Night-Demon,Jim  Murphy/John Manders,3.69,0618339558,9.78062E+12
36244,The Secret on Ararat (Babylon Rising  #2),Tim LaHaye/Bob Phillips,4.23,0553586076,9.78055E+12
36252,Avalon,Anya Seton/Philippa Gregory,3.87,1556526008,9.78156E+12
36253,The Winthrop Woman,Anya Seton/Philippa Gregory,4.09,155652644X,9.78156E+12
36255,The Hearth and Eagle,Anya Seton,3.89,0449236412,9.78045E+12
36259,Media Unlimited: How the Torrent of Images & Sounds Overwhelms Our Lives,Todd Gitlin,3.55,0805072837,9.78081E+12
36260,The Whole World is Watching: Mass Media in the Making and Unmaking of the New Left with a New Preface,Todd Gitlin,3.73,0520239326,9.78052E+12
36261,The Sixties: Years of Hope  Days of Rage,Todd Gitlin,3.73,0553372122,9.78055E+12
36262,The Intellectuals and the Flag,Todd Gitlin,3.59,0231124929,9.78023E+12
36264,The Whole World Is Watching: Mass Media in the Making & Unmaking of the New Left,Todd Gitlin,3.73,0520040244,9.78052E+12
36266,Magical Creatures (Easy To Read! Easy To Draw!),Joan Holub/Dana Regan,3,0843104368,9.78084E+12
36268,The Pizza That We Made,Joan Holub/Lynne Avril Cravath,3.54,0142300195,9.78014E+12
36303,'Salem's Lot,Stephen King,4.02,0451139690,9.78045E+12
36310,The Portable Edgar Allan Poe,Edgar Allan Poe/J. Gerald Kennedy,4.31,0143039911,9.78014E+12
36311,Great Short Works,Edgar Allan Poe/Gary Richard Thompson,4.26,006083093X,9.78006E+12
36313,Tales,H.P. Lovecraft/Peter Straub,4.34,1931082723,9.78193E+12
36314,Tales of H.P. Lovecraft,H.P. Lovecraft/Joyce Carol Oates,4.19,0060957905,9.78006E+12
36315,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft/August Derleth/Robert Bloch,4.31,0345350804,9.78035E+12
36316,The Doom That Came to Sarnath and Other Stories,H.P. Lovecraft/Lin Carter,4.12,0345331052,9.78035E+12
36317,The Transition of H. P. Lovecraft: The Road to Madness,H.P. Lovecraft/Barbara Hambly,4.3,0345384229,9.78035E+12
36319,The Art of H.P. Lovecraft's the Cthulhu Mythos,Pat Harrigan/Brian  Wood/Jeremy McHugh,4.05,1589943074,9.78159E+12
36321,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft/E. Hoffmann Price/Neil Gaiman,4.23,0345384210,9.78035E+12
36333,Loving Will Shakespeare,Carolyn Meyer,3.47,0152054510,9.78015E+12
36334,Doomed Queen Anne (Young Royals  #3),Carolyn Meyer,3.87,0152050868,9.78015E+12
36336,Patience  Princess Catherine (Young Royals  #4),Carolyn Meyer,3.79,0152054472,9.78015E+12
36338,Marie  Dancing,Carolyn Meyer,3.76,0152051163,9.78015E+12
36340,Isabel: Princesa De Castilla  España  1466,Carolyn Meyer/Carme Camps Monf,3.71,8478886745,9.78848E+12
36348,Monte Cook Presents The Year's Best D20 (Volume One),Monte Cook,4.2,1588467988,9.78159E+12
36361,1848: The Revolution of the Intellectuals,Lewis B. Namier/James Joll,3.11,0197261116,9.7802E+12
36368,Suddenly Daddy (Suddenly #1),Loree Lough,3.78,0373870280,9.78037E+12
36397,Great Short Stories by American Women,Candace Ward,3.96,0486287769,9.78049E+12
36399,Children's Christmas Stories and Poems: In Easy-to-Read Type,Bob Blaisdell/Pat Ronson Stewart,4.5,0486286568,9.78049E+12
36402,The Governess; or  The Little Female Academy,Sarah Fielding/Candace Ward,2.63,1551114127,9.78155E+12
36421,The Star-Spangled Banner (Symbols of America),Debra Hess,4,0761417109,9.78076E+12
36422,The Liberty Bell (Symbols of America),Debra Hess,3.83,0761417133,9.78076E+12
36423,The Statue of Liberty (Symbols of America),Debra Hess,4,0761417079,9.78076E+12
36424,The White House (Symbols of America),Debra Hess,4,0761417125,9.78076E+12
36425,The American Flag (Symbols of America),Debra Hess,4,0761417095,9.78076E+12
36434,Touched with Fire: Manic-Depressive Illness and the Artistic Temperament,Kay Redfield Jamison,4.02,068483183X,9.78068E+12
36438,Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression,Frederick K. Goodwin/Kay Redfield Jamison,4.4,0195135792,9.7802E+12
36447,The Bone Yard,Paul J. Mikol/Dean Koontz/F. Paul Wilson/Sheri S. Tepper/Ray Garton,4.01,0425127265,9.78043E+12
36450,Dracula Was a Woman: In Search of the Blood Countess of Transylvania,Raymond T. McNally,3.52,0070456712,9.78007E+12
36461,Proof of Concept,Larry Young/Damian Couceiro/Kieron Dwyer,3,1932051295,9.78193E+12
36475,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,4.12,039330700X,9.78039E+12
36489,Justice Oliver Wendell Holmes: Law and the Inner Self,G. Edward White,3.67,0195101286,9.7802E+12
36492,Oliver Wendell Holmes in Paris: Medicine  Theology  and the Autocrat of the Breakfast Table,William C. Dowling,5,1584655801,9.78158E+12
36505,Evermore,James Robert Smith/Stephen Mark Rainey/Joel Lane/Gary Fry/John Morressy/Kealan Patrick Burke/Manly Wade Wellman/Fred Chappell/Charlee Jacob/F. Gwynplaine MacIntyre/Steve Rasnic Tem/Thomas F. Monteleone/Rick Hautala/Melanie Tem/Trey R. Baker/Ken Goldman/Vincent Starrett/Tom Piccirilli,3.31,0870541854,9.78087E+12
36507,The Azathoth Cycle: Tales of the Blind Idiot God,Robert M. Price/Edward Pickman Derby/Peter Cannon/Stephen Mark Rainey/Lin Carter/Henry Kuttner/Ramsey Campbell/Thomas Ligotti/Richard L. Tierney/Gary    Myers/Donald R. Burleson/C.J. Henderson/Stephen Studach/John Glasby/Allen Mackey,3.75,1568820402,9.78157E+12
36522,Rethinking the Economics of War: The Intersection of Need  Creed  and Greed,Cynthia J. Arnson/I. William Zartman,3.5,0801882982,9.7808E+12
36530,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass/David W. Blight,4.02,0312257376,9.78031E+12
36532,Narrative of the Life of Frederick Douglass: An American Slave,Frederick Douglass/Gregory Stephens/Peter J. Gomes,4.02,0451529944,9.78045E+12
36533,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass,4.02,074348777X,9.78074E+12
36535,Autobiographies: Narrative of the Life of Frederick Douglass / My Bondage and My Freedom / Life and Times of Frederick Douglass,Frederick Douglass/Henry Louis Gates Jr.,4.35,0940450798,9.78094E+12
36536,Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl,Frederick Douglass/Harriet Ann Jacobs/Kwame Anthony Appiah,4.01,0345478231,9.78035E+12
36550,Antes que anochezca,Reinaldo Arenas,4.17,8483105020,9.78848E+12
36555,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,4.09,0142000191,9.78014E+12
36556,The Assault,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,3.79,0140157182,9.78014E+12
36567,Cold As Ice (Ice  #2),Anne Stuart,3.81,0778323560,9.78078E+12
36568,Shadow Lover,Anne Stuart,3.81,0451408691,9.78045E+12
36569,Ice Blue (Ice  #3),Anne Stuart,3.94,0778324788,9.78078E+12
36570,The Devil's Waltz,Anne Stuart,3.74,0778322734,9.78078E+12
36571,Shadows At Sunset,Anne Stuart,3.63,1551665719,9.78155E+12
36572,To Love a Dark Lord,Anne Stuart,3.82,0380776049,9.78038E+12
36573,Ritual Sins,Anne Stuart,3.68,0451192524,9.78045E+12
36575,Prince of Magic,Anne Stuart,3.64,082176053X,9.78082E+12
36598,Bound for Oregon,Jean Van Leeuwen/James Watling/R.W. Alley,3.8,0140383190,9.78014E+12
36606,Oliver and Albert  Friends Forever (Easy-to-Read  Puffin),Jean Van Leeuwen/Ann Schweninger,3.61,0142300845,9.78014E+12
36609,Midnight Brunch (Casa Dracula  #2),Marta Acosta,3.8,1416520392,9.78142E+12
36636,Midnight Is a Place,Joan Aiken,3.92,0618196250,9.78062E+12
36637,Black Hearts in Battersea (The Wolves Chronicles  #2),Joan Aiken/Edward Gorey,4.13,0395971284,9.7804E+12
36639,A Small Pinch of Weather,Joan Aiken,4.26,0006754899,9.78001E+12
36641,The Cuckoo Tree (The Wolves Chronicles  #6),Joan Aiken,4.04,0618070230,9.78062E+12
36644,Nightbirds on Nantucket (The Wolves Chronicles  #3),Joan Aiken,4.13,0395971853,9.7804E+12
36652,Seminole Song,Vella Munn,3.71,0812538838,9.78081E+12
36664,Mary Engelbreit's Home Companion,Charlotte Lyons/Mary Engelbreit/Barbara E. Martin,4.12,0836246217,9.78084E+12
36665,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses,Mary Engelbreit/Leonard S. Marcus,4.37,0060081716,9.78006E+12
36666,Save the Date: A Spirituality of Dating  Love  Dinner  and the Divine,Jason King,3.6,0824521234,9.78082E+12
36667,Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials,Donna Freitas/Jason Edward King,3.67,0787982377,9.78079E+12
36677,Teaching the World's Children: ESL for Ages Three to Seven (The Pippin Teacher's Library),Mary Ashworth/H. Patricia Wakefield,3.4,0887511120,9.78089E+12
36679,Seven Miles a Second,David Wojnarowicz/James Romberger/Marguerite Van Cook,4.04,1563892472,9.78156E+12
36681,Drop The Rock: Removing Character Defects - Steps Six and Seven,Bill Pittman/Todd W. Hall/Sara S./Todd W.,4.44,1592851614,9.78159E+12
36706,The Oxford Dictionary of Quotations,Elizabeth Knowles,4.2,0198601735,9.7802E+12
36715,Liberty Before Liberalism,Quentin Skinner,3.9,0521638763,9.78052E+12
36717,The Return of Grand Theory in the Human Sciences,Quentin Skinner,3.88,0521398339,9.78052E+12
36768,Symptomatic,Danzy Senna,3.32,1594480672,9.78159E+12
36775,Tales of Magick: Dark Adventure,Phil Brucato/Aaron Rosenberg,3.45,1565044045,9.78157E+12
36822,Doctor Tandy's First Guide to Life Extension and Transhumanity,Charles Tandy/Raël/William Faloon/R. Michael Perry/Robin Hanson/Nick Bostrom/Robert A. Freitas Jr./Christopher J. Phoenix/Avatar Polymorph/Jim Yount,4,1581126506,9.78158E+12
36853,Tyrannosaurus Wrecks (Stanley  #1),Laura Driscoll/Alisa Klayman-Grodsky/Eric     Weiner,5,0786845031,9.78079E+12
36859,Bailando al rescate (Dora La Exploradora),Dave Aikins/Laura Driscoll,3.47,1416915044,9.78142E+12
36865,Richard Kern  Action,Richard Kern/Dian Hanson,3.84,3822856495,9.78382E+12
36893,On Film (Thinking in Action),Stephen Mulhall,3.9,0415247969,9.78042E+12
36904,Warren G. Harding (The American Presidents  #29),John W. Dean/Arthur M. Schlesinger Jr.,3.73,0805069569,9.78081E+12
36925,Prince of the City,Keith Herber,3.56,1565048202,9.78157E+12
36926,Spawn of Azathoth: Herald of the End of Time (Call of Cthulhu RPG),Keith Herber,3.79,1568821786,9.78157E+12
36946,Random House Crossword Mega Omnibus  Volume 1,United Feature Syndication,0,081292763X,9.78081E+12
36952,Chester,Syd Hoff,3.74,0064440958,9.78006E+12
36953,Stanley,Syd Hoff,3.61,0060225351,9.78006E+12
36956,Grizzwold,Syd Hoff,3.82,0064440575,9.78006E+12
36958,Captain Cat,Syd Hoff,3.65,0064441768,9.78006E+12
37003,Once Upon a Gulf Coast Summer,Susan    Oliver,3.44,0805427775,9.78081E+12
37023,Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry,Shannon Hengen,3.43,092900549X,9.78093E+12
37024,The Bears on Hemlock Mountain,Alice Dalgliesh/Helen Sewell,3.79,0689716044,9.78069E+12
37027,Hoodwinked,Quentin Carter,4.43,0976234963,9.78098E+12
37032,The Risk of Darkness (Simon Serrailler  #3),Susan Hill,3.95,0701179791,9.7807E+12
37033,The Pure in Heart (Simon Serrailler  #2),Susan Hill,3.92,0701176814,9.7807E+12
37034,The Woman in Black,Susan Hill/John Lawrence,3.71,1567921892,9.78157E+12
37036,The Pure in Heart (Simon Serrailler  #2),Susan Hill,3.92,0099462109,9.7801E+12
37040,The Various Haunts of Men (Simon Serrailler #1),Susan Hill,3.82,1585678767,9.78159E+12
37043,Septem Quae Supersunt Tragoediae,Aeschylus/Denys L. Page,4.1,0198145705,9.7802E+12
37051,鋼の錬金術師 1 [Hagane no Renkinjutsushi 1] (Fullmetal Alchemist  #1),Hiromu Arakawa,4.5,4757506201,9.78476E+12
37052,鋼の錬金術師 4 (Fullmetal Alchemist  #4),Hiromu Arakawa,4.55,4757508557,9.78476E+12
37053,鋼の錬金術師 5 (Fullmetal Alchemist  #5),Hiromu Arakawa,4.56,4757509669,9.78476E+12
37054,鋼の錬金術師 3 (Fullmetal Alchemist  #3),Hiromu Arakawa,4.56,4757507917,9.78476E+12
37055,鋼の錬金術師 8 (Fullmetal Alchemist 8),Hiromu Arakawa,4.57,4757512309,9.78476E+12
37057,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom,4.21,0140128468,9.78014E+12
37058,The Brothers Karamazov,Fyodor Dostoyevsky/Thomas R. Beyer Jr./Simon Vance,4.32,1596440783,9.7816E+12
37060,Old Filth (Old Filth  #1),Jane Gardam,3.93,1933372133,9.78193E+12
37061,Filth,Irvine Welsh,3.73,0099284294,9.7801E+12
37063,The Gospel of Filth: A Bible of Decadence & Darkness,Gavin Baddeley/Dani Filth,4.45,9781903254,9.7819E+12
37064,Divine Filth: Lost Writings (Modern Classics),Georges Bataille,3.88,1840681128,9.78184E+12
37066,Filth: Dirt  Disgust  and Modern Life,William A. Cohen,4.08,0816643008,9.78082E+12
37067,Pink Flamingos and Other Filth: Three Screenplays,John Waters,4.21,1560257016,9.78156E+12
37070,Let It Be Love (Effingtons  #11),Victoria Alexander,3.79,0060593202,9.78006E+12
37072,The Marriage Lesson (Effingtons  #3),Victoria Alexander,3.9,0380818205,9.78038E+12
37073,When We Meet Again (Effingtons  #10),Victoria Alexander,3.87,0060593199,9.78006E+12
37074,Her Highness  My Wife (Effingtons  #5),Victoria Alexander,3.66,0060001445,9.78006E+12
37076,Love With the Proper Husband (Effingtons  #6),Victoria Alexander,3.85,0060001453,9.78006E+12
37077,The Lady in Question (Effingtons  #7),Victoria Alexander,3.77,0060517611,9.78006E+12
37083,Going on Being: Buddhism and the Way of Change,Mark Epstein,3.99,0767904613,9.78077E+12
37087,A New History of Early English Drama,John D. Cox/David Scott Kastan/Stephen Greenblatt,4.05,0231102437,9.78023E+12
37095,The Shell Seekers,Rosamunde Pilcher,4.15,051722285X,9.78052E+12
37105,Cat's Cradle (Cat  #1),William W. Johnstone,3.85,0821718258,9.78082E+12
37106,Five Patients,Michael Crichton,3.48,0099601117,9.7801E+12
37119,Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England,Jonathan  Andrews/Andrew Scull,3.42,0520231511,9.78052E+12
37134,Consider the Lilies,Iain Crichton Smith/Isobel Murray,3.88,0753812932,9.78075E+12
37139,The Admirable Crichton,J.M. Barrie,3.72,1406955817,9.78141E+12
37169,The Delta Star,Joseph Wambaugh,3.66,0553273868,9.78055E+12
37170,Finnegan's Week,Joseph Wambaugh,3.63,0553763245,9.78055E+12
37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo/Bagram Ibatoulline,4.37,0763625892,9.78076E+12
37187,The Tiger Rising,Kate DiCamillo,3.82,0763618985,9.78076E+12
37189,Mercy Watson Goes for a Ride,Kate DiCamillo/Chris Van Dusen,4.15,0763623326,9.78076E+12
37190,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering,4.04,0763625299,9.78076E+12
37191,Mercy Watson to the Rescue,Kate DiCamillo/Chris Van Dusen,4.05,0763622702,9.78076E+12
37195,Mercy Watson: Princess in Disguise,Kate DiCamillo/Chris Van Dusen,4.16,0763630144,9.78076E+12
37205,The Mill on the Floss,George Eliot,3.79,0140620273,9.78014E+12
37211,Culture Shock! Laos (Culture Shock!),Stephen  Mansfield,3.29,1857331648,9.78186E+12
37231,The Cambridge Companion to Plotinus,Lloyd P. Gerson,4.36,0521476763,9.78052E+12
37238,In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1),David Lubar,3.96,0765345706,9.78077E+12
37240,Hidden Talents (Talents  #1),David Lubar,3.94,0765357666,9.78077E+12
37241,Dunk,David Lubar,3.8,0618439099,9.78062E+12
37261,Carnet de Voyage,Craig Thompson,3.76,1891830600,9.78189E+12
37262,Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons,Craig Thompson,3.52,1593070691,9.78159E+12
37264,Good-Bye  Chunky Rice,Craig Thompson,3.8,0375714766,9.78038E+12
37266,Adieu  Chunky Rice,Craig Thompson,3.8,2840558599,9.78284E+12
37272,Balanchine: A Biography,Bernard Taper,4.31,0520206398,9.78052E+12
37277,A Scandalous Life: The Biography of Jane Digby,Mary S. Lovell,4.02,1857024699,9.78186E+12
37282,The Splendid Outcast: Beryl Markham's African Stories,Beryl Markham/Mary S. Lovell,3.72,0865473013,9.78087E+12
37297,Eyes of Prey (Lucas Davenport  #3),John Sandford,4.18,0425214435,9.78043E+12
37299,Sharpe's Prey (Sharpe  #5),Bernard Cornwell,4.05,0060084537,9.78006E+12
37300,Broken Prey (Lucas Davenport  #16),John Sandford,4.18,0425204308,9.78043E+12
37301,Rules of Prey (Lucas Davenport  #1),John Sandford,4.11,0425205819,9.78043E+12
37302,Certain Prey (Lucas Davenport  #10),John Sandford,4.22,0743484193,9.78074E+12
37304,Winter Prey (Lucas Davenport  #5),John Sandford,4.26,0425141233,9.78043E+12
37305,Destiny's Daughters,Gwynne Forster/Donna Hill/Parry A. Brown,4.2,0758212380,9.78076E+12
37326,Fragments,Jean Baudrillard/Emily Agar,3.8,1844675734,9.78184E+12
37328,The Consumer Society: Myths and Structures,Jean Baudrillard/Chris     Turner/George Ritzer,4.11,0761956921,9.78076E+12
37329,The Vital Illusion,Jean Baudrillard/Julia Witwer,3.84,0231121008,9.78023E+12
37330,Hijos de la medianoche,Salman Rushdie/Miguel Sáenz,3.98,8497934326,9.7885E+12
37338,Wicked Ties (Wicked Lovers  #1),Shayla Black,3.96,0425213617,9.78043E+12
37339,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,4.06,0060002050,9.78006E+12
37340,The Wicked (Vampire Huntress  #8),L.A. Banks,4.41,0312352360,9.78031E+12
37341,Wicked Sacrifice (Bound Hearts  #4-5),Lora Leigh,4.21,1419953966,9.78142E+12
37343,My Wicked Pirate,Rona Sharon,3.9,0821780573,9.78082E+12
37345,Wicked Dreams,Kingdome 19,3.67,3861878755,9.78386E+12
37347,If I Have a Wicked Stepmother  Where's My Prince?,Melissa Kantor,3.66,0786809604,9.78079E+12
37349,A Couple of April Fools (The Hamlet Chronicles #6),Gregory Maguire/Elaine Clayton,3.48,0060760826,9.78006E+12
37350,The Good Liar,Gregory Maguire,3.54,0064408744,9.78006E+12
37356,Seven Spiders Spinning (The Hamlet Chronicles  #1),Gregory Maguire/Dirk Zimmer,3.6,0064405958,9.78006E+12
37360,Three Rotten Eggs (The Hamlet Chronicles  #5),Gregory Maguire/Elaine Clayton,3.74,0060546573,9.78006E+12
37363,Das Tulpenhaus oder Bekenntnisse einer häßlichen Stiefschwester,Gregory Maguire/Mechtild Sandberg-Ciletti,3.53,3423242302,9.78342E+12
37377,On the Night You Were Born,Nancy Tillman,4.36,0312346069,9.78031E+12
37379,The Night at the Museum,Milan Trenc,3.91,0764136313,9.78076E+12
37380,The Heart Is a Lonely Hunter,Carson McCullers,3.98,0618084746,9.78062E+12
37381,The Heart Is a Lonely Hunter,Carson McCullers/Kasia Boddy,3.98,0141185228,9.78014E+12
37387,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79,1857152743,9.78186E+12
37388,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79,1400042062,9.7814E+12
37390,The Pat Hobby Stories,F. Scott Fitzgerald/Arnold Gingrich,3.56,0684804425,9.78068E+12
37395,The Pursuit of the Well-Beloved & The Well-Beloved,Thomas Hardy/Patricia Ingham,3.61,0140435190,9.78014E+12
37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.24,0674673778,9.78067E+12
37408,The Big Box,Toni Morrison/Slade Morrison,3.95,0786812915,9.78079E+12
37415,Their Eyes Were Watching God,Zora Neale Hurston,3.91,0061120065,9.78006E+12
37417,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall/J. Daniel Hays,4.17,0310259665,9.78031E+12
37420,The Short Stories of Ernest Hemingway,Ernest Hemingway,4.26,0020518609,9.78002E+12
37424,Little Big Book for God's Children,Alice Wong/Lena Tabori,4.88,094180755X,9.78094E+12
37426,Little Children,Tom Perrotta,3.62,0312315732,9.78031E+12
37434,Dale Loves Sophie to Death,Robb Forman Dew,3.23,0316890669,9.78032E+12
37435,The Secret Life of Bees,Sue Monk Kidd,4.05,0142001740,9.78014E+12
37438,Hokkaido Highway Blues: Hitchhiking Japan,Will Ferguson,4,1841952885,9.78184E+12
37444,The Martian Chronicles,Ray Bradbury/Ian  Miller,4.14,0553011804,9.78055E+12
37451,You Know You Love Me (Gossip Girl  #2),Cecily von Ziegesar,3.52,0316911488,9.78032E+12
37467,Classroom Interactions as Cross-Cultural Encounters: Native Speakers in EFL Lessons,Jasmine C.M. Luk/Angel M.Y. Lin,0,0805850848,9.78081E+12
37471,Them: Adventures with Extremists,Jon Ronson,3.95,0330375466,9.78033E+12
37476,Why I Hate Canadians,Will Ferguson,3.72,1550546007,9.78155E+12
37477,Happiness,Will Ferguson,3.79,006052510X,9.78006E+12
37481,Discovering God's Will,Sinclair B. Ferguson,4.24,0851513344,9.78085E+12
37491,The Truth of the Matter,Robb Forman Dew,3.09,0316013307,9.78032E+12
37516,Spinoza: A Life,Steven Nadler,4.1,0521002931,9.78052E+12
37525,Organizational Architecture: Designs for Changing Organizations,David A. Nadler/Robert B. Shaw/Marc S. Gerstein,4.62,1555424430,9.78156E+12
37526,Henry V,William Shakespeare/Barbara A. Mowat/Paul Werstine/Michael Neill,3.88,0743484878,9.78074E+12
37530,Erotism: Death and Sensuality,Georges Bataille/Mary Dalwood,4.11,0872861902,9.78087E+12
37534,The Weimar Republic: The Crisis of Classical Modernity,Detlev J.K. Peukert/Richard Deveson,3.84,0809015560,9.78081E+12
37536,Adam and Eve and Pinch Me,Ruth Rendell,3.64,1400031184,9.7814E+12
37538,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill,3.84,0440169127,9.78044E+12
37539,Egyptian Myth: A Very Short Introduction,Geraldine Pinch,3.61,0192803468,9.78019E+12
37540,A Pinch of Poison (Hemlock Falls Mysteries  #3),Claudia Bishop,3.57,0425151042,9.78043E+12
37546,Persuasion,Jane Austen,4.14,0812565886,9.78081E+12
37552,Beyond Seduction (Beyond Duet  #2),Emma Holly,3.7,0515133086,9.78052E+12
37553,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley,4.07,0192804782,9.78019E+12
37554,Sense and Sensibility,Jane Austen/Claire Lamont/Ros Ballaster,4.07,0140434259,9.78014E+12
37558,Sense and Sensibility,Jane Austen/Laura Engel,4.07,159308336X,9.78159E+12
37560,Sense and Sensibility,Jane Austen/Laura Engel,4.07,1593080492,9.78159E+12
